0,0,0,0.22218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007034,0,0.62216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0.067411,0.27482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0028399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0.13488,0,0.010761,0.043663,0.00034074,0,0,0,0,0,0,1,0,0,0,0,0,0,0.012122,0.095122,0,0.00045865,0,0,0.031879,0,0.47048,0.4707,0,0,0.0060171,0,1,0,0,0,1,0.016045,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.29547,0.0022927,0,0,0,0,0.081072,0,0,0,0,0,0,0.027252,1,0,0.64034,0,0,0,0.26783,0,0,0,0,0,0.65125,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.053182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53137
0,0,0,0,0,0,0,0,0,0,0,0.2591,0,0,0.85371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.087173,0,0,0,0.68829,0,0,0,0,0.2653,0,0,0,0,0,0,0,0,0,0.62837,0,0,0.024658,0,0.073669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.04775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46863
0,0,0,0,0,0,0,0,0,0,0,0.61859,0,0.019417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91809,0,0
0,0,0,0.092623,0.55376,0.12755,0,0,0,0.86512,0.082346,0,0,0.0021735,0,0,0,0,0,0,0,0,0,0,0,0.026036,0,0,0,0,0.0029412,0,0,0.20577,0,0,0,0,0,0.038901,0,0,1,0,0,0,0,0,0
0,0,0,0,0.097659,0,0,0,0,0,0,0,0,0.0003855,0,0,0.2153,1,0.01349,0,0,0,0,0,0,0,0,0,0,0,0.00051892,1,0,0,0,0.52952,0.5293,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.40344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87199,0,0,0,0,0,0,0,0,0.88029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.051683,0,0.070445,0,0,0,0,0,0,0,0,0,0.16747,0,0,0,0,0,1,0.37163,0,0.1515,0.014568,0,0,0,0,0,0,0,0,0.56556,0,0,0,0.34875,0,0,0,0,0,0,0,0,0,0
0,0,0,0.29025,0,0.39584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59419,0.8485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.40094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.070025,0.058622,0.34858,0.080093,0,0,0,0,0.05198,0.044134,0,0,0.14629,0.18927,0.7847,0,0,0,0,0,0,0,0,0.016672,0,0,0,0,0.0018643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065863,0,0
0,0,0,0,0,0.055154,1,0.31171,0,0,0,0,0.12075,0.00094463,0,0,0,0,0.033451,0,0,0,0,0,0,0,0,0.033916,0.26453,0,0.0012633,0,0.11001,0,0.43444,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.069131,0,0,0,0,0,0,0,0,0,0,0,0.83476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071874,0,0,0,0,0,0,0,0,0.95508,0,0,0,0,0,0,0,0,0
0,0,0,0.19747,0,0.27092,0,0,0,0,0.1744,0,0,0,0,0.64325,0,0,0,0,0,0,0,0.40581,0,0.056051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.92997,0,0,0,0,0,0,0,0.69128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
